Ext.ID	Museum	Sampling.date	Catalogue.accession	Species	Collection.notes	Sex	Age	Year	Country	Region	Locality	Oral.health	Appearance	Sampling.comments	Ext.Date	Sample.weight.g.	Pigmented_extract	Qubit.concentration.ng.ul.	LP.date	Extract.vol.used	LP.copies	Ind.date	LP.vol.used	Ind.cycles	Ind.copies	Pool	Pooled.volume.ul.	Common.name	habitat.general	order	Species_Lintulaakso_et_al	diet_cluster_name	diet_quality	cp	ee	cf	ash	nfe	calculated_species_main_diet	merged_count	unmapped_count	mapped_count	host_count	human_count	phix_count	submitted_F_avlength	submitted_R_avlength	merged_avlength	unmapped_avlength	mapped_avlength	perc_unique	p_OralH	p_OralMM	p_OralTM	p_Rumen	p_Sediment.Soil	p_Skin	p_Unknown	submitted_count	is.blank	failed.repeated	combined.sample	Sample.weight.mg	Age_approximated	DNA_output_ug	DNA_input_ug	bc_output_copies	bc_input_copies	ind_output_copies	efficiency	exp_ind_copies	PC1	PC2	PC1_scaled	PC2_scaled	diet_category
RM_054	RMCA	20230324	11270	Cephalophus silvicultor	Collector: de l'Epine 	?	0.92	1931 (received)	Rwanda		?				20230717	0.012	FALSE	2.22	20230721	20	11100000	20230920_3-3	10	14	159000		NA	Yellow-backed duiker	Terrestrial	Artiodactyla	Cephalophus silvicultor	Browser-Frugivore	3.2	11.49249	4.17325	16.7114	7.73566	59.88717	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	12	TRUE	0.0999	0.0444	4.44e+08	1.11e+08	3180000	-0.224122508608381	32170607430.8038	-12.4822491263736	9.24529937515967	-0.492114412431844	1.31988000883868	Frugivore
RM_055	RMCA	20230324	18514	Cephalophus silvicultor	Collector: Jobaert 	female	0.75	1948	Congo (DR)		Luenga riv				20230717	0.015	FALSE	1.69	20230721	20	2.43e+08	20230920_3-3	10	11	2.07e+09	Pool C	4	Yellow-backed duiker	Terrestrial	Artiodactyla	Cephalophus silvicultor	Browser-Frugivore	3.2	11.49249	4.17325	16.7114	7.73566	59.88717	Frugivore	15209553	14583993	625560	458703	166855	2	60.1818464301645	54.2367011055614	46.5451865679419	47.0587994659625	34.4031875439606	92.2222537886381	32.4885	0.2721	5.9873	1.6004	9.1987	3.0707	47.3823	15222130	FALSE	FALSE	FALSE	15	FALSE	0.07605	0.0338	9.72e+09	2.43e+09	4.14e+10	0.294031699460745	208997900792.477	-12.4822491263736	9.24529937515967	-0.492114412431844	1.31988000883868	Frugivore
RM_056	RMCA	20230324	17574	Cephalophus silvicultor	Collector: Vleeschouwers 	male	0.83	1940	Congo (DR)		Kionzo				20230717	0.021	FALSE	1.79	20230721	20	1.11e+08	20230920_3-3	10	11	13500000	Pool D	5	Yellow-backed duiker	Terrestrial	Artiodactyla	Cephalophus silvicultor	Browser-Frugivore	3.2	11.49249	4.17325	16.7114	7.73566	59.88717	Frugivore	533883	513306	20577	12791	7786	0	51.3996901916471	46.1266435183453	38.4425426544767	38.9003654740058	27.0218204791758	94.5686552884317	20.6623	0	0.2649	0	0.5298	5.1656	73.3775	534524	FALSE	FALSE	FALSE	21	FALSE	0.08055	0.0358	4.44e+09	1.11e+09	2.7e+08	-0.120601893963204	95468176905.2055	-12.4822491263736	9.24529937515967	-0.492114412431844	1.31988000883868	Frugivore
RM_057	RMCA	20230324	18515	Cephalophus silvicultor	Collector: Jobaert 	male	0.75	1948	Congo (DR)		Lubi			not enough?	20230717	0.01	FALSE	3.48	20230721	20	2.51e+08	20230920_3-3	10	11	3.06e+09	Pool C	4	Yellow-backed duiker	Terrestrial	Artiodactyla	Cephalophus silvicultor	Browser-Frugivore	3.2	11.49249	4.17325	16.7114	7.73566	59.88717	Frugivore	11358404	10871883	486521	369824	116695	2	59.3368345899902	53.7682196477608	46.4393594381746	47.0227134526742	33.4036290314293	89.5881093247155	34.4011	0.261	3.0797	0.2363	8.8709	3.3077	49.8434	11367728	FALSE	FALSE	FALSE	10	FALSE	0.1566	0.0696	1.004e+10	2.51e+09	6.12e+10	0.336897074051496	215878490118.978	-12.4822491263736	9.24529937515967	-0.492114412431844	1.31988000883868	Frugivore
RM_060	RMCA	20230324	19175	Cephalophus silvicultor	Collector: De Riemaecker 	male	0.85	1938	Congo (DR)		Panzi				20230717	0.011	FALSE	13.4	20230721	20	1.04e+09	20230920_3-3	10	11	6.64e+09	Pool C	2	Yellow-backed duiker	Terrestrial	Artiodactyla	Cephalophus silvicultor	Browser-Frugivore	3.2	11.49249	4.17325	16.7114	7.73566	59.88717	Frugivore	15074314	4773914	10300400	10251186	49214	0	73.6451395326165	72.5288072187826	67.160837236109	78.0500794526252	62.1140132422042	65.1364331557198	29.4121	0.7183	20.6023	2.3222	8.5862	12.8873	25.4716	15129975	FALSE	FALSE	FALSE	11	FALSE	0.603	0.268	4.16e+10	1.04e+10	1.328e+11	0.260551026850955	894476612445.169	-12.4822491263736	9.24529937515967	-0.492114412431844	1.31988000883868	Frugivore
RM_063	RMCA	20230324	1784/1785/1786	Piliocolobus foai	Collector: Pilette 	male	1.11	1912	Congo (DR)		Kokola Kokobo				20230609	0.026	FALSE	2.82	20230620	20	3370000	20230622	18	11	3.13e+10	Pool B	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	10085117	9721786	363331	229912	133418	1	61.0466744291593	56.5954967674537	49.5634803245218	49.9917531614047	38.1040180991988	96.3715804768869	48.2151	0.2211	33.7121	0.4716	1.3268	10.2932	5.7601	10133343	FALSE	FALSE	TRUE	26	FALSE	0.1269	0.0564	134800000	60660000	6.26e+11	1.31675050368057	5217206856.81961	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_064	RMCA	20230324	1841	Piliocolobus foai	Collector: Christy 	male	1.1	1913	Congo (DR)		Mawambi				20230707	0.02	FALSE	14.6	20230712	20	1.14e+09	20230720	12	10	7.2e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	8875213	8760638	114575	70630	43945	0	68.510892526116	64.0770578270232	57.4664821002042	57.7241690616597	37.6501767401266	94.1644282051591	24.5395	0.1982	47.5075	0.2576	2.6984	13.7008	11.098	8892244	FALSE	FALSE	FALSE	20	FALSE	0.657	0.292	4.56e+10	1.368e+10	1.44e+12	0.59304351675005	784792547891.608	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_065	RMCA	20230324	1844	Piliocolobus foai	Collector: Christy 	male	1.1	1913	Congo (DR)		Mawambi				20230609	0.013	TRUE	6.65	20230620	20	1900000	20230622	18	11	1810000		NA	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	13	FALSE	0.29925	0.133	7.6e+07	34200000	36200000	0.00518004982935238	2941451937.07931	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_066	RMCA	20230324	1802	Piliocolobus foai	Collector: Pilette 	male	1.11	1912	Congo (DR)		Kokoba				20230707	0.014	FALSE	1.07	20230712	20	1.65e+08	20230720	12	10	2.74e+10	Pool B	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	10650089	10362082	288007	178093	109913	1	61.7835064837044	54.8179002839507	47.9266236178871	48.273775772089	35.4365796664664	96.5054226138466	75.1704	0.2004	8.587	0.376	1.8623	4.9949	8.8091	10665585	FALSE	FALSE	FALSE	14	FALSE	0.04815	0.0214	6.6e+09	1.98e+09	5.48e+11	0.75473499273284	113588395089.575	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_067	RMCA	20230324	1846	Piliocolobus foai	Collector: Christy 	?	1.1	1913	Congo (DR)		Mawambi				20230609	0.013	FALSE	3.38	20230620	20	173000	20230622	18	11	1860000		NA	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	13	FALSE	0.1521	0.0676	6920000	3114000	37200000	0.252937722072844	267826939.534063	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_068	RMCA	20230324	11978 b/11969 c	Piliocolobus foai	Collector: Schwetz 	male/?	0.91	1932	Congo (DR)		Stanleyville				20230707	0.014	TRUE	5.07	20230712	20	3250000	20230720	12	10	5500000		NA	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	14	FALSE	0.22815	0.1014	1.3e+08	3.9e+07	1.1e+08	0.109258608578116	2237347176.00678	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_069	RMCA	20230324	20014	Piliocolobus foai	Collector: Prigogine 	?	0.74	1949	Congo (DR)		Lutunguru				20230809	0.011	TRUE	3.59	20230815	20	54900000	20230907	12	11	3e+05		NA	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	11	FALSE	0.16155	0.0718	2.196e+09	658800000	6e+06	-0.347634934401838	56661653103.7382	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_070	RMCA	20230324	1983.006-M-0309	Piliocolobus foai	Collector: Colyn 	female	0.42	1981	Congo (DR)		Tshopo				20230719	0.025	FALSE	1.8	20230801	20	9.03e+08	20230905	12	11	2.61e+09	Pool C	4	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	12717693	12206835	510858	309687	201169	2	58.8741501360018	54.5135039510673	46.8205387565182	47.4097721481449	32.6065756041796	93.4104108579718	86.8134	0.1341	2.4519	0.4572	1.0317	1.0948	8.0168	12729978	FALSE	FALSE	FALSE	25	FALSE	0.081	0.036	3.612e+10	1.0836e+10	5.22e+10	0.153646795960386	931975824274.601	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_071	RMCA	20230324	1983.006-M-0306/1983.006-M-0307	Piliocolobus foai	Collector: Colyn 	female	0.41	1982	Congo (DR)		Tshopo				20230719	0.013	FALSE	4.66	20230801	20	5.04e+08	20230905	12	11	2.74e+10	Pool B	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	23023356	22305836	717520	382589	334930	1	61.502242703517	54.1954986448906	46.6743319262405	47.241344821149	28.6749944252425	95.4557378108167	50.0844	0.4161	13.0483	0.8183	5.5865	9.1683	20.8781	23062344	FALSE	FALSE	TRUE	13	FALSE	0.2097	0.0932	2.016e+10	6.048e+09	5.48e+11	0.506344944291194	520172553083.498	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_072	RMCA	20230324	1983.006-M-0312/1983.006-M-0329	Piliocolobus foai	Collector: Colyn 	female	0.42	1981	Congo (DR)		Tshopo				20230719	0.015	FALSE	3.34	20230801	20	8.5e+08	20230905	12	11	4.47e+10	Pool B	2	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	26055918	23794282	2261636	1667194	594441	1	62.4716045242216	55.817577860208	48.355086625618	49.2936083551502	38.6825846422678	96.6924946079552	79.6837	0.1746	3.0019	0.581	1.6822	2.7477	12.129	26173254	FALSE	FALSE	TRUE	15	FALSE	0.1503	0.0668	3.4e+10	1.02e+10	8.94e+11	0.501801335150377	877275139128.916	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_073	RMCA	20230324	1983.006-M-0394/1983.006-M-0393	Piliocolobus foai	Collector: Colyn 	male	0.42	1981	Congo (DR)		Tshopo			/dusty white powder covering skull	20230719	0.019	FALSE	1.48	20230801	20	4.74e+08	20230905	12	11	1.04e+11	Pool A	2	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	12822521	12247961	574560	294712	279847	1	60.0434347479541	53.4944937470044	45.669358623004	46.500651822781	27.5533799777221	94.6096123067343	73.6072	0.2069	3.7813	0.5726	3.552	4.9502	13.3298	12839766	FALSE	FALSE	TRUE	19	FALSE	0.0666	0.0296	1.896e+10	5.688e+09	2.08e+12	0.710052451872921	489209901114.242	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_074	RMCA	20230324	1983.006-M-0397/1983.006-M-0399	Piliocolobus foai	Collector: Colyn 	male	0.41	1982	Congo (DR)		Tshopo				20230719	0.016	FALSE	2.28	20230801	20	3.6e+08	20230905	12	11	5.67e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	18109804	17442710	667094	358555	308537	2	62.7087641328124	57.9767630998089	50.6006295816343	51.2477148333029	33.5022065855786	93.9153682325728	69.3201	0.2506	4.1695	0.8535	3.3785	4.5198	17.5081	18137402	FALSE	FALSE	TRUE	16	FALSE	0.1026	0.0456	1.44e+10	4.32e+09	1.134e+12	0.659284461253053	371551823631.07	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_079	RMCA	20230327	1983.006-M-0391	Piliocolobus foai	Collector: Colyn 	female	0.42	1981	Congo (DR)		Tshopo				20230719	0.014	FALSE	3.55	20230721	20	6.53e+08	20230920_3-3	10	11	1.61e+10	Pool B	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	17864639	17148761	715878	480660	235218	0	65.3095392787093	59.7790433291751	52.8262923197049	53.3824420318179	39.5969634490793	96.372140921564	74.2462	0.2455	4.0446	0.9562	2.5303	4.233	13.7442	17900410	FALSE	FALSE	FALSE	14	FALSE	0.15975	0.071	2.612e+10	6.53e+09	3.22e+11	0.425292109766897	561628103775.669	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_080	RMCA	20230327	1983.006-M-0379	Piliocolobus foai	Collector: Colyn 	female	0.44	1979	Congo (DR)		Tshopo				20230809	0.02	TRUE	5.17	20230815	20	5.8e+08	20230907	12	11	6.04e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	11747149	10764178	982971	600319	382652	0	52.3495251973047	49.7171708367013	42.0747379640796	42.6845760075688	35.3966108867912	93.7841855770521	64.2661	0.3556	7.1271	0.5427	4.4753	7.0809	16.1523	11759095	FALSE	FALSE	FALSE	20	FALSE	0.23265	0.1034	2.32e+10	6.96e+09	1.208e+12	0.598037856104293	598611271405.613	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_081	RMCA	20230327	1983.006-M-0406	Piliocolobus foai	Collector: Colyn 	male	0.41	1982	Congo (DR)		Tshopo				20230809	0.026	TRUE	3.75	20230815	20	4.86e+08	20230907	12	11	6.33e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	16160390	15448698	711692	486950	224741	1	60.2558711109274	58.9736352365559	51.6888037355534	52.3487713333512	37.4171818708093	94.4481549214707	61.8548	0.2616	11.8966	0.7675	3.5825	6.5458	15.0912	16187439	FALSE	FALSE	FALSE	26	FALSE	0.16875	0.075	1.944e+10	5.832e+09	1.266e+12	0.6308711632015	501594961901.945	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_082	RMCA	20230327	1983.006-M-0408	Piliocolobus foai	Collector: Colyn 	male	0.42	1981	Congo (DR)		Tshopo				20230809	0.023	FALSE	9.5	20230815	20	1.19e+09	20230907	12	11	8.72e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	14114039	13531457	582582	342336	240246	0	57.2392211274824	55.323424516104	47.5920799850418	48.2536732740606	32.122583601965	95.3708899260385	77.0336	0.1684	4.1749	0.2924	2.5031	4.1847	11.6429	14132531	FALSE	FALSE	FALSE	23	FALSE	0.4275	0.19	4.76e+10	1.428e+10	1.744e+12	0.547785422770197	1228185194780.48	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_083	RMCA	20230327	1983.006-M-0407	Piliocolobus foai	Collector: Colyn 	male	0.42	1981	Congo (DR)		Tshopo				20230809	0.022	FALSE	2.27	20230815	20	7.39e+08	20230907	12	11	6.69e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	19302712	18078733	1223979	801908	422069	2	55.9878192164891	53.8162406170911	46.0263399257058	46.7176586987595	35.90631538613	94.6162149931325	77.1825	0.2131	3.6817	0.6176	2.5354	2.7883	12.9815	19333157	FALSE	FALSE	FALSE	22	FALSE	0.10215	0.0454	2.956e+10	8.868e+09	1.338e+12	0.577819473107841	762713326842.669	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_085	RMCA	20230327	1983.006-M-0412/1983.006-M-0424	Piliocolobus foai	Collector: Colyn 	male	0.44	1979	Congo (DR)		Tshopo			glue	20230809	0.024	FALSE	1.78	20230830	20	75900000	20230920_7-7	12	11	2.4e+10	Pool B	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	6541669	6019348	522321	409507	112814	0	61.7238605219409	57.440936340332	50.8402071397987	51.5443358649475	42.7256648689216	96.7688259934359	62.447	0.5479	6.4135	1.4684	4.6675	6.7395	17.7163	6557103	FALSE	FALSE	TRUE	24	FALSE	0.0801	0.0356	3.036e+09	910800000	4.8e+11	0.767819904994081	78335509482.2173	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_086	RMCA	20230327	1983.006-M-0444	Piliocolobus foai	Collector: Colyn 	male	0.42	1981	Congo (DR)		Tshopo				20230809	0.02	FALSE	2.84	20230815	20	2.69e+08	20230907	12	11	7.35e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	12394296	11868561	525735	326870	198859	6	58.1619400454553	56.3995143819963	48.9009684777578	49.5545389200932	34.0635966789352	93.0583930560477	62.9147	0.3032	8.423	0.7814	3.9783	6.1765	17.4229	12412637	FALSE	FALSE	FALSE	20	FALSE	0.1278	0.0568	1.076e+10	3.228e+09	1.47e+12	0.744501130955509	277631779324.327	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_088	RMCA	20230327	1983.006-M-0446	Piliocolobus foai	Collector: Colyn 	male	0.44	1979	Congo (DR)		Tshopo			enamel chipping a lot	20230809	0.018	FALSE	1.65	20230815	20	2.42e+08	20230907	12	11	9.48e+10	Pool A	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	13014497	11824304	1190193	886696	303496	1	59.1207118744692	57.6123783179993	50.0824620421365	50.9277620061189	41.9820642534446	94.2399720313252	76.1428	0.1967	2.6154	0.8813	3.6209	3.5408	13.002	13033871	FALSE	FALSE	FALSE	18	FALSE	0.07425	0.033	9.68e+09	2.904e+09	1.896e+12	0.802580638100525	249765392551.997	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_089	RMCA	20230327	1211	Piliocolobus foai	Collector: Grauer 	?	1.11	<1912	Congo (DR)		Beni				20230809	0.017	FALSE	13.4	20230815	20	2.87e+08	20230907	12	11	2.1e+08	Pool D	5	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	207571	91827	115744	77634	38110	0	51.2887655566768	50.3175003603863	42.6913730723463	42.9848846199919	42.4585032485485	95.0286406880846	5.5276	0.67	34.6734	0	0	42.2111	16.9179	208110	FALSE	FALSE	FALSE	17	TRUE	0.603	0.268	1.148e+10	3.444e+09	4.2e+09	0.0182047162556327	296209370505.881	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_090	RMCA	20230327	1836	Piliocolobus foai	Collector: Christy 	male	1.1	1913	Congo (DR)		Lenda				20230809	0.018	TRUE	11	20230815	20	5.7e+07	20230907	12	11	1100000		NA	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	18	FALSE	0.495	0.22	2.28e+09	6.84e+08	2.2e+07	-0.268345492249459	58829038741.5861	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_091	RMCA	20230327	1848	Piliocolobus foai	Collector: Christy 	male	1.1	<1913	Congo (DR)		Mawambi				20230809	0.019	FALSE	2.29	20230815	20	1.14e+08	20230907	12	11	3.41e+10	Pool B	2	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	13475072	12338505	1136567	730757	405809	1	53.1429351900264	50.6073435487301	43.3797677667325	43.8239365303981	38.5578958389607	96.1721000011368	81.6709	0.2289	3.689	0.4857	0.9626	3.7721	9.1908	13500993	FALSE	FALSE	FALSE	19	TRUE	0.10305	0.0458	4.56e+09	1.368e+09	6.82e+11	0.758916803719511	117658077483.172	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_093	RMCA	20230327	2888	Piliocolobus foai	Collector: Christy 	male	1.1	1913	Congo (DR)		Zambo				20230814	0.023	TRUE	25	20230821	10	1.76e+08	20230908	12	11	2.03e+10	Pool B	3	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	6361303	6178125	183178	103290	79887	1	60.8135774163109	57.8312082750593	51.1592544797819	51.7053690237734	32.7402089770606	97.0341065650977	36.7401	0.2683	40.3589	0.4873	3.0347	11.5385	7.5722	6374335	FALSE	FALSE	FALSE	23	FALSE	1.125	0.25	7.04e+09	2.112e+09	4.06e+11	0.61295073140116	181647558219.634	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_094	RMCA	20230327	9833/9834	Piliocolobus foai	Collector: Dorsinfang 	?	0.94	<1929	Congo (DR)		Lungu				20230814	0.031	TRUE	5.23	20230821	5	26800000	20230908	12	11	149000		NA	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	31	TRUE	0.23535	0.02615	1.072e+09	321600000	2980000	-0.346609602463387	27659969092.5352	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_096	RMCA	20230327	6011	Piliocolobus foai	Collector: Pilette 	female	1.1	<1913?	Congo (DR)		?				20230814	0.02	FALSE	27.9	20230821	10	1.45e+09	20230908	12	11	3.61e+10	Pool B	2	Central African red colobus	Terrestrial	Primates	Piliocolobus foai	Browser-Frugivore	2.5	10.99542	4.47897	18.52198	6.14336	59.86028	Frugivore	5716083	4137665	1578418	1324192	254225	1	61.6496039170867	58.6574600926711	52.1679006410509	52.6368807044553	50.9385156530146	97.1820772040085	59.3683	0.337	5.4743	1.3651	5.2618	12.2504	15.9432	5726705	FALSE	FALSE	FALSE	20	TRUE	1.2555	0.279	5.8e+10	1.74e+10	7.22e+11	0.403103841192585	1496528178514.03	-13.361648955799	7.65828360238433	-0.52678487333748	1.09331402030771	Frugivore
RM_101	RMCA	20230328	1986.044-M-0007	Gorilla beringei	Collector: univ. kisangani fac. sciences 	female	NA	collected 1980 - 1984	Congo (DR)		Mungele				20230605	0.009	FALSE	3.1	20230613	20	1500000	20230616	18	10	1.35e+10	Pool B	3	Eastern gorilla	Terrestrial	Primates	Gorilla beringei	Browser	4.5	12.60358	2.84532	19.11319	12.78136	52.65655	Herbivore	4436318	4305643	130675	47582	83092	1	65.9404948436371	59.630026015541	53.621644796428	54.2463954861097	33.0365792997896	97.1749636249161	57.2837	0.2827	3.9851	0.9159	11.6005	6.4909	19.4413	4449648	FALSE	FALSE	FALSE	9	NA	0.1395	0.062	6e+07	2.7e+07	2.7e+11	1.51188643150958	1548932660.31238	-7.91331823866828	3.50333842866334	-0.311983675055828	0.500144578185626	Herbivore
RM_102	RMCA	20230328	1986.044-M-0005	Gorilla beringei	Collector: univ. kisangani fac. sciences 	male	NA	collected 1980 - 1984	Congo (DR)		Mungele				20230605	0.016	FALSE	3.16	20230613	20	1070000	20230616	18	10	1.15e+10	Pool C	4	Eastern gorilla	Terrestrial	Primates	Gorilla beringei	Browser	4.5	12.60358	2.84532	19.11319	12.78136	52.65655	Herbivore	6461434	6379006	82428	25242	57186	0	69.1385849815664	65.96605656683	59.6242686994868	59.9158013019583	37.0628669869462	92.9813278608321	21.4955	0.4362	4.3196	1.1397	29.8633	6.3045	36.4412	6476481	FALSE	FALSE	FALSE	16	NA	0.1422	0.0632	42800000	19260000	2.3e+11	1.55686121452289	1104905297.6895	-7.91331823866828	3.50333842866334	-0.311983675055828	0.500144578185626	Herbivore
RM_103	RMCA	20230328	1986.044-M-0008	Gorilla beringei	Collector: univ. kisangani fac. sciences 	female	NA	collected 1980 - 1984	Congo (DR)		Mungele				20230613	0.006	FALSE	3.28	20230619	20	1820000	20230621	18	12	3.22e+10	Pool B	3	Eastern gorilla	Terrestrial	Primates	Gorilla beringei	Browser	4.5	12.60358	2.84532	19.11319	12.78136	52.65655	Herbivore	10185301	10005802	179499	72187	107312	0	64.4618861880061	63.836505891591	57.7046481002378	58.1957212425351	30.0276491791041	96.9068470499571	30.5864	0.331	3.4549	0.6806	34.1117	5.4231	25.4123	10217359	FALSE	FALSE	FALSE	6	NA	0.1476	0.0656	72800000	32760000	6.44e+11	1.27926679971225	4224218953.13102	-7.91331823866828	3.50333842866334	-0.311983675055828	0.500144578185626	Herbivore
